variable,BM1,BMS,OU1,OUM,OUMV,OUMA,OUMVA,best,trait
petleng,137.837914448847,123.79838377283,128.748359786927,107.095256629251,104.74277986537,-1544.70792406477,-58226079948.3618,OUMVA,Strategy
petleng,137.837914448847,124.045732245167,128.748359786927,106.757258403394,105.08788825853,-1661.27077435538,107.228807514075,OUMA,Strategy
petleng,137.837914448847,129.291750383567,128.748359786927,101.254620096777,100.557951485987,101.927795918839,-1330.13658071198,OUMVA,Strategy
petleng,137.837914448847,129.632679941449,128.748359786927,98.4737483145752,97.6988243698994,-1345.40151532672,98.3429707421349,OUMA,Strategy
petleng,137.837914448847,131.687874073917,128.748359786927,108.163980233263,105.81639401651,-1412.10708646128,108.510367713578,OUMA,Strategy
petleng,137.837914448847,134.627484584513,128.748359786927,110.46497364294,108.065050204241,110.209194626506,104.551093629597,OUMVA,Strategy
petleng,137.837914448847,132.47861543665,128.748359786927,113.896704213092,110.451590555144,109.925395005474,-925.189830688992,OUMVA,Strategy
petleng,137.837914448847,134.020623690609,128.748359786927,104.390116761997,104.440207366135,-493.049915493566,-1760.65640987219,OUMVA,Strategy
petleng,137.837914448847,131.231117207034,128.748359786927,111.447410434222,115.96893034609,-3451.71208055628,-2722.42062466187,OUMA,Strategy
petleng,137.837914448847,132.279638469004,128.748359786927,108.400151340786,106.471411263392,-1717.25800967807,-755.482314050291,OUMA,Strategy
petleng,137.837914448847,124.823158988818,128.748359786927,108.19183479534,105.615995245874,104.551396608594,105.304707397214,OUMA,Strategy
petleng,137.837914448847,131.030852315116,128.748359786927,106.408849724807,105.041500414931,106.556062459761,99.2708981052782,OUMVA,Strategy
petleng,137.837914448847,135.180064381205,128.748359786927,112.114833543238,116.545770492525,-5314.75538482988,-4061.05914315052,OUMA,Strategy
petleng,137.837914448847,126.401855275032,128.748359786927,99.7846249616637,98.1214979888118,100.966891615357,97.366714001275,OUMVA,Strategy
petleng,137.837914448847,122.795287981735,128.748359786927,102.083248869092,99.9572860686426,-1629.06152011478,89.5081304446595,OUMA,Strategy
petleng,137.837914448847,122.566727495226,128.748359786927,104.081732869355,101.785594860707,103.059254529457,-913.488658035575,OUMVA,Strategy
petleng,137.837914448847,128.492590409624,128.748359786927,90.1339989737841,88.6583016689069,81.2652567253363,-464.667916239958,OUMVA,Strategy
petleng,137.837914448847,129.93454556013,128.748359786927,108.7273123767,108.789115144665,106.656192652101,111.175454129298,OUMA,Strategy
petleng,137.837914448847,130.98325200735,128.748359786927,115.130902018315,116.71571467813,111.799997671284,-299985.668113988,OUMVA,Strategy
petleng,137.837914448847,129.236965332316,128.748359786927,109.602900097158,109.063889979005,101.051985587889,96.5980559655526,OUMVA,Strategy
petleng,137.837914448847,121.98206155501,128.748359786927,100.841340694278,95.7946086673523,-1417.73653096604,100.167106726802,OUMA,Strategy
petleng,137.837914448847,133.650721558625,128.748359786927,112.796792405491,110.19631696408,110.911078457435,-1158.41898538283,OUMVA,Strategy
petleng,137.837914448847,131.548783078706,128.748359786927,99.6184453435496,96.910786093608,-1472.18637378007,-13807.7224019207,OUMVA,Strategy
petleng,137.837914448847,124.20404105366,128.748359786927,89.0116159819091,87.7799368889795,92.282355800909,-479.917580585074,OUMVA,Strategy
petleng,137.837914448847,131.041817964191,128.748359786927,109.492905631568,107.90417629245,-1877.43621556612,106.719749160634,OUMA,Strategy
petleng,137.837914448847,131.775030699852,128.748359786927,118.792126944985,117.918328253955,111.048257324748,115.584311898232,OUMA,Strategy
petleng,137.837914448847,124.30375787131,128.748359786927,95.5210155396098,93.287093395421,97.6591751479745,87.3301768297713,OUMVA,Strategy
petleng,137.837914448847,130.450763963643,128.748359786927,112.082147192658,114.12424224376,-2380.34144728636,-3798.16081650263,OUMVA,Strategy
petleng,137.837914448847,127.947140643583,128.748359786927,105.05240544056,103.430982327242,105.159049840107,106.416403846143,OUMV,Strategy
petleng,137.837914448847,130.454712498774,128.748359786927,99.5044201883528,99.3296353729331,98.741287112932,99.2072778297015,OUMA,Strategy
petleng,137.837914448847,131.178066784341,128.748359786927,114.018252222194,112.094615717166,111.688576186155,112.969953590704,OUMA,Strategy
petleng,137.837914448847,134.519892400846,128.748359786927,113.010813466684,111.854091417224,113.359489672816,-862.530926614574,OUMVA,Strategy
petleng,137.837914448847,132.949512783085,128.748359786927,111.893363376028,116.377394198075,-3114.98645561533,-2405.43804471009,OUMA,Strategy
petleng,137.837914448847,127.96132503951,128.748359786927,105.009098057028,103.772803799101,105.444938125077,-1153.99302466528,OUMVA,Strategy
petleng,137.837914448847,136.185012076765,128.748359786927,114.309649446964,110.622393231355,114.473238161483,111.593105998265,OUMV,Strategy
petleng,137.837914448847,127.32283735165,128.748359786927,104.711027233545,103.576720512957,-994.174392059964,106.891308412796,OUMA,Strategy
petleng,137.837914448847,130.311390224304,128.748359786927,108.049232720463,106.728615051129,-1133.9946501711,-914.286571435207,OUMA,Strategy
petleng,137.837914448847,133.510693782153,128.748359786927,108.480262272157,108.609665936628,110.572303354381,-1081.83080981579,OUMVA,Strategy
petleng,137.837914448847,129.252304331438,128.748359786927,93.5812988476027,92.6117510205077,96.6617021128765,89.274529322581,OUMVA,Strategy
petleng,137.837914448847,128.22718214106,128.748359786927,111.454156819116,120.928743626325,-1781.38629656667,114.355520160277,OUMA,Strategy
petleng,137.837914448847,128.494985626258,128.748359786927,103.980784865931,103.214704943849,-1879.82455471172,-1407.05264437238,OUMA,Strategy
petleng,137.837914448847,130.472168869749,128.748359786927,119.470884610551,118.56469800368,114.594968539223,119.366128166692,OUMA,Strategy
petleng,137.837914448847,131.740869810613,128.748359786927,111.012887408861,115.539619790686,-8041.84476826057,-1606.11758188844,OUMA,Strategy
petleng,137.837914448847,130.847782614197,128.748359786927,105.828280883698,103.715481470115,-3246.15934162247,108.159065419335,OUMA,Strategy
petleng,137.837914448847,137.643602948791,128.748359786927,114.836283255253,114.230523325574,-2512.9167616104,-3155.72286706166,OUMVA,Strategy
holediam,47.5676655378034,19.3832050079263,32.7861515459397,4.54764322825143,2.88423834796297,-44463813.8146312,-2389.55330456036,OUMA,Strategy
holediam,47.5676655378034,22.8172648740924,32.7861515459397,6.55663508136282,-8.79151881679734,-20.4621367359082,-113.91092982008,OUMVA,Strategy
holediam,47.5676655378034,19.6724687409003,32.7861515459397,4.78267756820064,2.79564018362644,-1824.98458520508,-3140.08247631174,OUMVA,Strategy
holediam,47.5676655378034,14.8677548300231,32.7861515459397,3.82301647864178,2.4680222369884,-804197.507272626,-3317.86919629962,OUMA,Strategy
holediam,47.5676655378034,40.6682659019136,32.7861515459397,3.64367168118948,2.21781251445797,-2247.1223974153,-2187.79415554228,OUMA,Strategy
holediam,47.5676655378034,19.800662409887,32.7861515459397,5.69111265136953,3.46995922564279,-4124.62213153095,-5993825735.38913,OUMVA,Strategy
holediam,47.5676655378034,19.842619221278,32.7861515459397,2.46857736638187,0.342440914140163,-1675.7930870294,-1846.81037957962,OUMVA,Strategy
holediam,47.5676655378034,25.8451395750087,32.7861515459397,4.40335185799798,2.24137797702802,-4036.84167683656,-4134.65654010352,OUMVA,Strategy
holediam,47.5676655378034,40.6387248952388,32.7861515459397,4.24253912440726,2.54703533992589,-2893.29029435614,-2748.93402495833,OUMA,Strategy
holediam,47.5676655378034,21.2375942978735,32.7861515459397,4.76974950086457,2.24204775323751,-3090.81064605851,-3271.1465552581,OUMVA,Strategy
holediam,47.5676655378034,24.2167944079406,32.7861515459397,4.44885145384707,2.85832602521837,-3623.16005162442,-3999.10670435385,OUMVA,Strategy
holediam,47.5676655378034,12.7359528990497,32.7861515459397,3.23244062758009,2.09054234844493,-5984.15594678255,-121835.033557837,OUMVA,Strategy
holediam,47.5676655378034,29.8391392590271,32.7861515459397,4.50753279583389,2.9796680546844,-2343.49343299512,-2340.98145365232,OUMA,Strategy
holediam,47.5676655378034,21.4374076066614,32.7861515459397,0.251825836639728,-0.592922892581747,-2814.72804113499,-3086.33867481209,OUMVA,Strategy
holediam,47.5676655378034,41.1557963674463,32.7861515459397,1.78885747145417,0.306303340994681,-2393.684361384,-902.613828308013,OUMA,Strategy
holediam,47.5676655378034,2.56905628969513,32.7861515459397,5.156051500333,1.76900137752566,-3548.20695177598,-3190.25998575973,OUMA,Strategy
holediam,47.5676655378034,43.0968998375792,32.7861515459397,3.67569660654859,2.32264673955007,-3297.74441466314,-3417.09654755689,OUMVA,Strategy
holediam,47.5676655378034,19.365935390821,32.7861515459397,2.59062374961509,1.37997927685053,-582.355860531755,-1361.17997861977,OUMVA,Strategy
holediam,47.5676655378034,34.7557623100807,32.7861515459397,4.23573886140376,12.1472477327706,-269.490646275821,-2524.12236879502,OUMVA,Strategy
holediam,47.5676655378034,28.4168765866554,32.7861515459397,6.05449435725193,3.77958155220555,-1364.12790128611,-2111.9246657507,OUMVA,Strategy
holediam,47.5676655378034,20.3850353705683,32.7861515459397,1.5116362166596,-12.3226012248662,-3394.22910102404,-3132.29498129321,OUMA,Strategy
holediam,47.5676655378034,29.783429548428,32.7861515459397,3.58442615703884,2.55225478775763,-2214.85766922751,-990.973405593539,OUMA,Strategy
holediam,47.5676655378034,17.575726139339,32.7861515459397,2.91683828014529,2.11351139257301,-46631075556.5881,-3031.81335769758,OUMA,Strategy
holediam,47.5676655378034,-4.13545711390783,32.7861515459397,2.12785788524507,-1.20794517862475,0.630796507644995,-1005.98554432927,OUMVA,Strategy
holediam,47.5676655378034,19.5790008331125,32.7861515459397,0.914953682993104,-6.60298612891707,-763.07402350544,-1423.38065362762,OUMVA,Strategy
holediam,47.5676655378034,29.7468816110497,32.7861515459397,5.33808693786081,3.4539156452639,-2732.42823308946,-39590799302.0995,OUMVA,Strategy
holediam,47.5676655378034,18.7134209610563,32.7861515459397,5.39660356013691,3.48453577329227,-3791.46953022124,-3041.1112042979,OUMA,Strategy
holediam,47.5676655378034,23.0390151881019,32.7861515459397,4.10370682064961,2.20274421229582,-4126.85319505836,-4932.34078024123,OUMVA,Strategy
holediam,47.5676655378034,16.094746488278,32.7861515459397,-1.65738527577737,-15.2780131352001,-1031.17016018695,-2137.4578611816,OUMVA,Strategy
holediam,47.5676655378034,24.8929443578967,32.7861515459397,3.22886124087778,-10.4157871387426,-1390.8815709233,-1600.20912191613,OUMVA,Strategy
holediam,47.5676655378034,50.8321397834369,32.7861515459397,5.74843696210907,3.44038892013274,-2814.81180809167,-2809.76306325595,OUMA,Strategy
holediam,47.5676655378034,10.9948114426343,32.7861515459397,8.10770637639589,-12.0383516869662,1.6865302727089,-2123.57800109987,OUMVA,Strategy
holediam,47.5676655378034,35.4851966995293,32.7861515459397,2.49054179852799,3.2976913261187,-3117.49615907846,-311306864.721247,OUMVA,Strategy
holediam,47.5676655378034,22.8769506780183,32.7861515459397,8.15051659023301,4.36376800084535,-2359.38760784975,-3364.48385682476,OUMVA,Strategy
holediam,47.5676655378034,25.5051578789153,32.7861515459397,4.99645305054215,3.4010112468366,-4402.61202384306,-9864615.31089554,OUMVA,Strategy
holediam,47.5676655378034,29.4005339705263,32.7861515459397,6.44762028537118,4.28847673149907,-1251.65989393752,-3501.63748084697,OUMVA,Strategy
holediam,47.5676655378034,-16.4745991373014,32.7861515459397,5.03652788271812,3.4990240598182,-2168.27234185383,-1858.13815005804,OUMA,Strategy
holediam,47.5676655378034,11.8445901756889,32.7861515459397,5.74274886245572,-0.971114665644301,-2459.48065598617,-1142.59406780348,OUMA,Strategy
holediam,47.5676655378034,14.5507275404501,32.7861515459397,5.73187487768464,3.17105621774454,-5463198644.10837,-3607.59981747752,OUMA,Strategy
holediam,47.5676655378034,19.517535894455,32.7861515459397,6.6343318988301,-7.38540070979473,-9932239.98857258,-1692.3320988571,OUMA,Strategy
holediam,47.5676655378034,44.8704949329998,32.7861515459397,2.80122314970977,2.8825888489096,-1421519076.1162,-1938.60881180744,OUMA,Strategy
holediam,47.5676655378034,19.998619384508,32.7861515459397,5.77804226726709,3.6250308977632,-3123.55022096886,-3202.81398441989,OUMVA,Strategy
holediam,47.5676655378034,23.4368829457549,32.7861515459397,5.88428939245667,1.64424778182022,-2.8480582231333,-1919.68017674576,OUMVA,Strategy
holediam,47.5676655378034,20.9941440776838,32.7861515459397,5.07358769488677,1.00444850928685,-2891.73655987169,-1494.63719049152,OUMA,Strategy
holediam,47.5676655378034,14.8169164033931,32.7861515459397,6.71381221775723,4.37507331997964,-822.447769216441,-1699.97186805165,OUMVA,Strategy
holediam,47.5676655378034,24.5914131347563,32.7861515459397,3.88026017134873,2.62738715952427,-4560.48613803411,-4862.81532493692,OUMVA,Strategy
holediam,47.5676655378034,21.838250848214,32.7861515459397,4.34653261739895,3.00667578790732,-1798.85449881225,-2171.72686431132,OUMVA,Strategy
holediam,47.5676655378034,38.6216310852514,32.7861515459397,6.50140837404753,4.68605079872587,-2421.74885714344,-3829.10482189108,OUMVA,Strategy
holediam,47.5676655378034,20.5401615849202,32.7861515459397,3.91653037860913,2.46416607635795,-39890110605863.4,-2667.71040578781,OUMA,Strategy
holediam,47.5676655378034,50.2500977732143,32.7861515459397,4.68026329373034,2.61697200943016,-2451.30537819475,-3486.37734945277,OUMVA,Strategy
holediam,47.5676655378034,23.6605894068938,32.7861515459397,4.80963991458639,0.237751696619462,-1870.14542921831,-3720.62364477175,OUMVA,Strategy
holediam,47.5676655378034,38.8860644275111,32.7861515459397,5.70320993522423,3.56608832667863,-38838.8204550093,-2381.23861042666,OUMA,Strategy
holediam,47.5676655378034,21.2945793771259,32.7861515459397,6.76334919408221,4.52110387277376,-2813.33245910497,-2798.37351990175,OUMA,Strategy
holediam,47.5676655378034,21.5524810532098,32.7861515459397,4.86822226583998,3.08438063747386,-3539.83698742963,-3277.48496611164,OUMA,Strategy
holediam,47.5676655378034,22.6078206470527,32.7861515459397,5.16444069651805,3.54167316993753,-1575.29319588702,-2088.0543365815,OUMVA,Strategy
holediam,47.5676655378034,31.121217473056,32.7861515459397,6.85562099011849,4.49939679123023,-2148.51956209451,-2143.46771093527,OUMA,Strategy
holediam,47.5676655378034,40.9321424732701,32.7861515459397,4.57644376069355,3.31425082419796,-2264.91354162623,-1305.99964518613,OUMA,Strategy
holediam,47.5676655378034,24.4800768969759,32.7861515459397,5.87800670223267,3.71606520486726,-2563.70577182576,-2909.81932813949,OUMVA,Strategy
holediam,47.5676655378034,12.0791828448912,32.7861515459397,4.25621202196455,-12.0712060347143,-1752.09700520192,-44.3421714338492,OUMA,Strategy
holediam,47.5676655378034,7.33537063628505,32.7861515459397,3.42767097248369,2.34718352481261,-2293.11129646399,-1693.0565180912,OUMA,Strategy
holediam,47.5676655378034,19.4913577822642,32.7861515459397,2.39992921025159,0.932834691369045,2.92272562902679,-2673.2284459869,OUMVA,Strategy
holediam,47.5676655378034,25.1927180281621,32.7861515459397,2.26425440628698,1.32377070155665,-2076.39113968522,-2360.65360194101,OUMVA,Strategy
holediam,47.5676655378034,18.8095530736413,32.7861515459397,3.12783378527293,0.422725458312676,-82671310.3645501,-2570.76065270929,OUMA,Strategy
holediam,47.5676655378034,39.033751791318,32.7861515459397,3.26013962206257,2.22164426161766,-881.269343627563,-515.484261841965,OUMA,Strategy
holediam,47.5676655378034,21.1319039364536,32.7861515459397,7.01185630602318,-7.24375839999666,-32.2071612972304,-1177.21488224318,OUMVA,Strategy
holediam,47.5676655378034,23.7352938771298,32.7861515459397,3.94834784912117,2.39979826986752,-1712.07898321185,-3883.97426084195,OUMVA,Strategy
holediam,47.5676655378034,6.26067063393383,32.7861515459397,2.35705137834335,1.35137690522368,-684.218164448052,-96169570.9173325,OUMVA,Strategy
holediam,47.5676655378034,18.503006079204,32.7861515459397,6.74447975193739,4.86031833193082,-5817.98564980751,-5739.14485294231,OUMA,Strategy
holediam,47.5676655378034,-6.15244203390365,32.7861515459397,-0.359697924837956,-0.915735115055206,-2020.23143921151,-3634.4710144249,OUMVA,Strategy
holediam,47.5676655378034,12.2701295357565,32.7861515459397,7.54616087386642,4.74467132857487,-2571.35746149749,-2457.61897158486,OUMA,Strategy
holediam,47.5676655378034,22.7198046625737,32.7861515459397,1.56595480394636,-10.1789362711487,-1042.18935940934,-938.816726254247,OUMA,Strategy
holediam,47.5676655378034,16.7931357026512,32.7861515459397,3.99869904554761,2.68035293888253,-1363.90534602291,-1695.11991832881,OUMVA,Strategy
holediam,47.5676655378034,46.2856706084208,32.7861515459397,6.42102802918099,4.56516470736126,-1692.62667613715,-1711.26596490314,OUMVA,Strategy
holediam,47.5676655378034,30.2337735971183,32.7861515459397,3.17406244369495,1.05758411089918,-1894.90901099941,-3232.27171613849,OUMVA,Strategy
holediam,47.5676655378034,19.4561315094258,32.7861515459397,5.64023309906959,3.58254478193329,-2553.7893786338,-3875.65317918142,OUMVA,Strategy
holediam,47.5676655378034,20.455920347628,32.7861515459397,3.20330179798272,-6.14617108030833,-1700.94806255077,-1265.73721632541,OUMA,Strategy
holediam,47.5676655378034,24.8202184532095,32.7861515459397,2.6027925889202,1.4908725264113,-4312.12192409645,-4363.8767816372,OUMVA,Strategy
holediam,47.5676655378034,21.1210056821047,32.7861515459397,5.750533798046,3.55603683172522,-2112.84129665817,-2107.80554420866,OUMA,Strategy
holediam,47.5676655378034,1.35407600519027,32.7861515459397,5.73546571130256,-11.4194683497913,-1.03149089291539,-1074.38049259923,OUMVA,Strategy
holediam,47.5676655378034,23.7494772401596,32.7861515459397,4.03817158666444,2.64817916981517,-6474.94074007518,-5048.04745634261,OUMA,Strategy
holediam,47.5676655378034,32.0489723347072,32.7861515459397,4.38337566644744,2.74961698359323,-14790.9023683878,-651.125635607827,OUMA,Strategy
holediam,47.5676655378034,19.9868752811329,32.7861515459397,5.4906354742404,2.65815525880527,-2596.51690568014,-51337.2191305468,OUMVA,Strategy
holediam,47.5676655378034,17.5311351011425,32.7861515459397,5.87172669222169,3.69422161662565,-5450.21250164123,-5984.30326556423,OUMVA,Strategy
holediam,47.5676655378034,21.6271671549101,32.7861515459397,5.37820811933345,2.864032643843,-1.73936911676977,-1978.79115293258,OUMVA,Strategy
holediam,47.5676655378034,13.1226974158504,32.7861515459397,1.60970526048984,-3.91274469252306,-2600.71941858712,-2125.48840557787,OUMA,Strategy
holediam,47.5676655378034,6.22763931928675,32.7861515459397,3.39375189975017,-6.6542579406591,-1589.42719670296,-2032.7496118101,OUMVA,Strategy
holediam,47.5676655378034,11.0424459644067,32.7861515459397,3.32930730563767,2.32873657802438,-2421996343.18867,-5655.13346958326,OUMA,Strategy
holediam,47.5676655378034,20.2233849625147,32.7861515459397,3.54103977714302,2.07885398599482,-2339.96329054147,-3189.11576723192,OUMVA,Strategy
holediam,47.5676655378034,16.5458553089804,32.7861515459397,1.8391770904703,-0.0429039442029406,-1200.64000335423,-1746.37939548917,OUMVA,Strategy
holediam,47.5676655378034,-11.2982127230923,32.7861515459397,3.12899926311191,1.1283347995092,-2750.47790204956,-1836.65372584758,OUMA,Strategy
holediam,47.5676655378034,13.5883875557697,32.7861515459397,6.43579883792178,-10.4057387053931,-29.1900006113871,-2737.3993410626,OUMVA,Strategy
holediam,47.5676655378034,26.6357812992637,32.7861515459397,5.83559638844988,3.85206113212994,-2939.09300654107,-833035.93638716,OUMVA,Strategy
holediam,47.5676655378034,21.8046633019148,32.7861515459397,5.45069509932638,-13.6131711120168,-18.396994688973,-4.75778186320506,OUMA,Strategy
holediam,47.5676655378034,18.3314616100799,32.7861515459397,2.79553355769893,1.17797560270214,-1387.15512824863,-1653.09635572945,OUMVA,Strategy
holediam,47.5676655378034,50.1147337642442,32.7861515459397,4.13657406973921,3.12247304467619,-1427.07185366903,-2379.64090047032,OUMVA,Strategy
holediam,47.5676655378034,12.2545011393843,32.7861515459397,1.05694433562282,-0.646509604668857,-304.3892187114,-1082.91643056944,OUMVA,Strategy
holediam,47.5676655378034,28.6426911959503,32.7861515459397,2.68213492468216,1.72227291758208,-57689866373.5609,-33149936.1121945,OUMA,Strategy
holediam,47.5676655378034,35.1354406530514,32.7861515459397,5.78621383110222,3.6434205443064,-3447.65975460252,-3106.47399983845,OUMA,Strategy
holediam,47.5676655378034,18.4262940730921,32.7861515459397,5.71476702353171,3.59802315916449,-4828.08318190136,-5252.14796148767,OUMVA,Strategy
holediam,47.5676655378034,24.8926507380309,32.7861515459397,7.93433371178601,-8.97807422816972,-2894.44557754862,-2767.10168953167,OUMA,Strategy
stemarea,297.250987954723,287.86924791435,299.308515082554,279.693775403689,282.429463933772,284.148302972226,275.335934407662,OUMVA,Warts
stemarea,297.250987954723,284.681772905444,299.308515082554,276.670956882555,278.380245846819,276.036812919013,272.334325660617,OUMVA,Warts
stemarea,297.250987954723,286.46472489463,299.308515082554,277.314742502877,279.411469568999,281.803636573394,273.277701159686,OUMVA,Warts
stemarea,297.250987954723,290.458078112851,299.308515082554,281.886043195346,285.452812276987,285.37452808001,279.773308165865,OUMVA,Warts
stemarea,297.250987954723,290.241365671885,299.308515082554,281.72670085788,285.226105068853,285.807506831013,279.915535441487,OUMVA,Warts
stemarea,297.250987954723,285.95254378305,299.308515082554,278.828283454375,278.9697241921,283.415557122301,271.043058695463,OUMVA,Warts
stemarea,297.250987954723,288.883301867605,299.308515082554,280.652529164278,284.277580480817,285.249879900408,280.893358008785,OUM,Warts
stemarea,297.250987954723,290.643264380522,299.308515082554,286.765636268911,288.053067181925,288.053655170977,280.642771003996,OUMVA,Warts
stemarea,297.250987954723,290.550386567759,299.308515082554,286.012387436283,288.103504818914,283.567179741849,280.219582655681,OUMVA,Warts
stemarea,297.250987954723,288.031219895794,299.308515082554,281.190491544438,281.70983585531,285.422095182593,277.040010499144,OUMVA,Warts
stemarea,297.250987954723,289.217481124511,299.308515082554,281.904528443524,283.321933296584,285.580380781608,284.957180223903,OUM,Warts
stemarea,297.250987954723,288.098796866098,299.308515082554,279.813329053258,282.522767979312,281.172615345923,275.20020245699,OUMVA,Warts
stemarea,297.250987954723,289.478992972695,299.308515082554,283.569390746066,286.408774160289,282.117530557111,275.050838252143,OUMVA,Warts
stemarea,297.250987954723,286.758175556382,299.308515082554,278.054470897848,280.244746767655,278.057573091517,275.575949865032,OUMVA,Warts
stemarea,297.250987954723,289.583645811475,299.308515082554,280.706974380469,284.021993077231,277.495212039471,277.78283453257,OUMA,Warts
stemarea,297.250987954723,287.812615257341,299.308515082554,280.866912444264,282.464986544547,279.053800404522,274.221867406266,OUMVA,Warts
stemarea,297.250987954723,289.176333343705,299.308515082554,283.6136221269,284.662233632173,283.600391036518,279.432534646187,OUMVA,Warts
stemarea,297.250987954723,288.032405477156,299.308515082554,280.982203234831,283.749830949962,277.72072479151,278.033006833733,OUMA,Warts
stemarea,297.250987954723,286.44091365179,299.308515082554,278.247202608126,280.198077031547,277.628204269099,273.012251224916,OUMVA,Warts
stemarea,297.250987954723,289.673046540748,299.308515082554,282.279795149125,284.514924678348,281.431102311135,277.085218789677,OUMVA,Warts
stemarea,297.250987954723,291.369776297013,299.308515082554,287.756308370432,287.875290128708,292.280271126067,281.166475460751,OUMVA,Warts
stemarea,297.250987954723,290.435791611276,299.308515082554,285.370219299553,287.934808275681,285.410642619371,276.811800423892,OUMVA,Warts
stemarea,297.250987954723,289.45587872869,299.308515082554,282.767613910458,285.481896776157,285.934055132516,-416053.896685063,OUMVA,Warts
stemarea,297.250987954723,286.378193161447,299.308515082554,277.526945556389,279.770919945693,281.993087858186,274.132640653447,OUMVA,Warts
stemarea,297.250987954723,286.615203960168,299.308515082554,278.089670295908,281.995697745511,278.069588430147,273.53308663662,OUMVA,Warts
stemarea,297.250987954723,287.578678143347,299.308515082554,282.888893624683,283.558376657628,287.102961206962,277.862757663537,OUMVA,Warts
stemarea,297.250987954723,289.135401592902,299.308515082554,281.299208417792,283.020272765215,284.886100247864,281.048331957667,OUMVA,Warts
stemarea,297.250987954723,285.662028088484,299.308515082554,276.537034002808,279.490981219209,276.604207518921,271.703409283272,OUMVA,Warts
stemarea,297.250987954723,287.79665687599,299.308515082554,281.785295423401,284.897714408564,286.500244645751,277.618399034711,OUMVA,Warts
stemarea,297.250987954723,288.76298123581,299.308515082554,282.008547538309,283.394917174783,286.27472405287,276.125250391563,OUMVA,Warts
stemarea,297.250987954723,286.276971134003,299.308515082554,277.656163845185,280.94737602133,278.157299865426,273.401276650562,OUMVA,Warts
stemarea,297.250987954723,289.354005336129,299.308515082554,280.947181721039,284.08914571916,285.363944219746,277.130761059557,OUMVA,Warts
stemarea,297.250987954723,287.886123404577,299.308515082554,279.596944887073,281.626962286091,284.012682651394,276.546270310803,OUMVA,Warts
stemarea,297.250987954723,291.47783573025,299.308515082554,286.440878278914,288.223938358422,285.976589241857,280.399849911322,OUMVA,Warts
stemarea,297.250987954723,291.937376320458,299.308515082554,287.869914311754,292.042616268171,278.466482991008,276.060227388065,OUMVA,Warts
stemarea,297.250987954723,286.410053931394,299.308515082554,284.750249358101,286.973718671986,280.440956203605,280.382100770996,OUMVA,Warts
stemarea,297.250987954723,286.520613750551,299.308515082554,278.453611777343,281.09789158401,276.569926622217,275.195442977063,OUMVA,Warts
stemarea,297.250987954723,285.435224568424,299.308515082554,278.080072680516,280.175829586278,279.586634128927,-5432.44929921857,OUMVA,Warts
stemarea,297.250987954723,290.698853977328,299.308515082554,282.853244420478,284.493426741549,286.373224274701,279.753219393124,OUMVA,Warts
stemarea,297.250987954723,288.14098454142,299.308515082554,280.118270486317,283.344886182647,275.342055011398,273.506709674542,OUMVA,Warts
stemarea,297.250987954723,290.45967189951,299.308515082554,282.164028290701,285.776124339767,280.328289129657,280.358191458777,OUMA,Warts
stemarea,297.250987954723,289.386714648662,299.308515082554,280.711219002172,284.416590207478,279.406484966516,275.769702495169,OUMVA,Warts
stemarea,297.250987954723,288.79068034911,299.308515082554,284.656060913643,285.350569655177,289.307338713265,275.833347080738,OUMVA,Warts
stemarea,297.250987954723,288.187956563782,299.308515082554,281.323940970161,282.557972424071,285.784526463928,278.69086606263,OUMVA,Warts
stemarea,297.250987954723,288.238562894288,299.308515082554,281.340264750482,283.426900565858,280.540964512715,279.318662191828,OUMVA,Warts
stemarea,297.250987954723,286.416605350567,299.308515082554,278.069342059072,280.989963506291,281.926573201836,272.57395608174,OUMVA,Warts
stemarea,297.250987954723,287.671386187678,299.308515082554,278.725856218581,281.365578158662,282.420687838662,276.162053083321,OUMVA,Warts
stemarea,297.250987954723,289.485314276562,299.308515082554,283.921983065783,286.091565279899,-2196.60043107962,277.182038629512,OUMA,Warts
stemarea,297.250987954723,287.87134491335,299.308515082554,282.178534853324,285.191177349929,281.584554167981,275.364814793782,OUMVA,Warts
stemarea,297.250987954723,285.826495092718,299.308515082554,277.285825125722,278.978474972603,281.797292970886,273.013952033442,OUMVA,Warts
stemarea,297.250987954723,285.766089004811,299.308515082554,278.435754204375,280.663093105036,277.49906590819,273.104940149966,OUMVA,Warts
stemarea,297.250987954723,287.337515389933,299.308515082554,279.863285204941,279.590959574701,283.228344067737,277.342256481353,OUMVA,Warts
stemarea,297.250987954723,286.421596150235,299.308515082554,279.253920660676,282.058174806629,278.434643096225,274.234368857397,OUMVA,Warts
stemarea,297.250987954723,286.218761084955,299.308515082554,277.99002180008,281.663330834641,275.068621738919,271.724515240052,OUMVA,Warts
stemarea,297.250987954723,287.683324897501,299.308515082554,280.362722041712,283.941143977417,284.581656941033,277.330612675374,OUMVA,Warts
stemarea,297.250987954723,287.574448529353,299.308515082554,281.015414311997,280.85021645872,283.178131982262,277.337907592752,OUMVA,Warts
stemarea,297.250987954723,287.32225762535,299.308515082554,280.551774273992,280.100639426536,283.915734131295,276.480118011185,OUMVA,Warts
stemarea,297.250987954723,289.358485604414,299.308515082554,284.176525176166,286.491109576555,282.804695957125,277.757277935207,OUMVA,Warts
